id,name,description,start_date,end_date,desired_role,HTML,CSS,JavaScript,TypeScript,Python,Ruby,PHP,Java,C#,C++,Go,Rust,Swift,Kotlin,React,Vue,Angular,Node.js,Express,Django,Flask,Rails,Laravel,Spring,.NET,AWS,Azure,GCP,Docker,Kubernetes,MySQL,PostgreSQL,MongoDB,Git,Linux,Agile,Scrum
73,AIEC強化次期基盤構築モダナイゼーション,UXリサーチの知見を取り入れ利便性重視の改善策を提示する。ゼロトラスト構成を想定したネットワーク設計を進める。利用部門と連携しアジャイルリリースの計画を整備する。,2022-06-25,2023-11-13,テックリード,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1
74,クラウド型マイナンバー基幹刷新開発イニシアチブ,ゼロトラスト構成を想定したネットワーク設計を進める。業務フローを再定義し現行資産との共存を段階的に図る。,2022-02-15,,システムアーキテクト,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0
75,次世代生産管理マイクロサービス化伴走計画,テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。UI/UX観点で仮説検証を繰り返し顧客満足度を高める。業務フローを再定義し現行資産との共存を段階的に図る。,2021-11-21,2022-09-24,アプリケーションエンジニア,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1
76,公共団体向け暗号資産SFA再構築DX計画,クラウドネイティブ化の選定指針をまとめ関係者に共有する。KPIレビュー会を運営し経営層向けの報告資料を整備する。,2022-04-23,2023-06-07,テックリード,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
77,AIポイント連携分析可視化モダナイゼーション,クラウドネイティブ化の選定指針をまとめ関係者に共有する。UI/UX観点で仮説検証を繰り返し顧客満足度を高める。業務フローを再定義し現行資産との共存を段階的に図る。,2021-12-12,2022-06-16,PL,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1
78,エンタープライズ庁内業務オムニチャネル化標準化対応,UI/UX観点で仮説検証を繰り返し顧客満足度を高める。現場ヒアリングから業務要件を整理し優先度を明確にする。,2020-10-04,2021-08-11,PMO,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1
79,UX向上契約審査SFA再構築伴走計画,現場ヒアリングから業務要件を整理し優先度を明確にする。観測データを分析しリリース後の改善ポイントを定常化する。,2022-05-01,2022-11-28,PL,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0
80,大手製造業向け需給連携クラウド移行伴走計画,現場ヒアリングから業務要件を整理し優先度を明確にする。UXリサーチの知見を取り入れ利便性重視の改善策を提示する。クラウドネイティブ化の選定指針をまとめ関係者に共有する。,2022-07-29,,システムエンジニア,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0
81,公共団体向け業務自動化API連携DX計画,データ品質メトリクスを定め継続的な監査対応を可能にする。アーキテクチャレビューでセキュリティとパフォーマンスを両立する。API連携基盤を標準化し社内外システムの接続を安定させる。,2024-02-23,2024-11-14,SWE（バックエンド）,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1
82,AI財務会計業務自動化伴走計画,クラウドネイティブ化の選定指針をまとめ関係者に共有する。観測データを分析しリリース後の改善ポイントを定常化する。,2024-02-10,2025-04-14,テクニカルリード,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
83,エンタープライズ構成管理API連携DX計画,レガシー資産の段階移行方針と影響範囲を精査する。クラウドネイティブ化の選定指針をまとめ関係者に共有する。,2021-01-11,2022-05-24,DevOpsエンジニア,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0
84,次世代レコメンド申請ワークフロー伴走計画,アーキテクチャレビューでセキュリティとパフォーマンスを両立する。段階リリースに備え移行リハーサルと利用者教育を実施する。UI/UX観点で仮説検証を繰り返し顧客満足度を高める。,2024-01-08,2024-11-03,サーバーサイドエンジニア,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1
85,次世代会員ポータル業務自動化推進プロジェクト,モバイルとWebの共通コンポーネント戦略を策定する。データ品質メトリクスを定め継続的な監査対応を可能にする。,2022-03-20,,プロダクトエンジニア,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0
86,地方自治体向けサポート窓口API連携強化プロジェクト,業務フローを再定義し現行資産との共存を段階的に図る。データ品質メトリクスを定め継続的な監査対応を可能にする。,2024-05-27,2025-07-11,バックエンドエンジニア,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0
87,AI原価管理クラウド移行伴走計画,業務フローを再定義し現行資産との共存を段階的に図る。UI/UX観点で仮説検証を繰り返し顧客満足度を高める。レガシー資産の段階移行方針と影響範囲を精査する。,2021-09-15,2022-06-18,テクニカルリード,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1
88,モバイルファーストクラウド移行基幹刷新推進プロジェクト,テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。UI/UX観点で仮説検証を繰り返し顧客満足度を高める。,2024-02-27,2024-08-04,スクラムマスター,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
89,UX向上施設予約業務自動化伴走計画,スクラムイベントを通じてチーム間の可視化と合意形成を支援する。ゼロトラスト構成を想定したネットワーク設計を進める。,2024-05-17,2025-05-14,ソリューションエンジニア,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0
90,大手製造業向けポイント連携業務自動化標準化対応,モバイルとWebの共通コンポーネント戦略を策定する。マルチベンダー体制を統括しリスクと課題の早期解消を図る。,2023-10-23,,ソフトウェアエンジニア,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
91,地方自治体向け暗号資産モバイル支援標準化対応,利用部門と連携しアジャイルリリースの計画を整備する。ゼロトラスト構成を想定したネットワーク設計を進める。KPIレビュー会を運営し経営層向けの報告資料を整備する。,2020-07-14,2021-12-02,Rustエンジニア,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1
92,次世代生産管理モバイル支援伴走計画,現場ヒアリングから業務要件を整理し優先度を明確にする。KPIレビュー会を運営し経営層向けの報告資料を整備する。ゼロトラスト構成を想定したネットワーク設計を進める。,2021-07-08,2022-06-20,上級SE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0
93,AI庁内業務オムニチャネル化刷新案件,API連携基盤を標準化し社内外システムの接続を安定させる。データ品質メトリクスを定め継続的な監査対応を可能にする。ゼロトラスト構成を想定したネットワーク設計を進める。,2022-10-11,2023-08-26,システムアーキテクト,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
94,クラウド型運用高度化分析可視化開発イニシアチブ,モバイルとWebの共通コンポーネント戦略を策定する。スクラムイベントを通じてチーム間の可視化と合意形成を支援する。利用部門と連携しアジャイルリリースの計画を整備する。,2021-03-16,2022-05-16,DevOpsエンジニア,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0
95,金融機関向け監視指標SFA再構築推進プロジェクト,テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。観測データを分析しリリース後の改善ポイントを定常化する。スクラムイベントを通じてチーム間の可視化と合意形成を支援する。,2023-08-17,,分析基盤エンジニア,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
96,社会インフラ向け生産管理データ統合開発イニシアチブ,スクラムイベントを通じてチーム間の可視化と合意形成を支援する。API連携基盤を標準化し社内外システムの接続を安定させる。段階リリースに備え移行リハーサルと利用者教育を実施する。,2022-03-07,2022-12-11,バックエンドエンジニア,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0
97,モバイルファースト税務照会顧客接点強化モダナイゼーション,UI/UX観点で仮説検証を繰り返し顧客満足度を高める。現場ヒアリングから業務要件を整理し優先度を明確にする。観測データを分析しリリース後の改善ポイントを定常化する。,2023-06-24,,PMO,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1
98,社会インフラ向けマイナンバーデータ統合刷新案件,UXリサーチの知見を取り入れ利便性重視の改善策を提示する。データ品質メトリクスを定め継続的な監査対応を可能にする。,2021-01-10,2021-11-17,ソリューションエンジニア,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1
99,金融機関向け会員ポータルデータ統合強化プロジェクト,クラウド運用ガイドラインに沿って権限設計を策定する。UI/UX観点で仮説検証を繰り返し顧客満足度を高める。,2022-10-11,2023-03-02,UIエンジニア,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
100,次世代条例申請オムニチャネル化推進プロジェクト,マルチベンダー体制を統括しリスクと課題の早期解消を図る。スクラムイベントを通じてチーム間の可視化と合意形成を支援する。,2022-06-10,,システムアーキテクト,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
101,地方自治体向け会員ポータル申請ワークフロー標準化対応,UXリサーチの知見を取り入れ利便性重視の改善策を提示する。UI/UX観点で仮説検証を繰り返し顧客満足度を高める。マルチベンダー体制を統括しリスクと課題の早期解消を図る。,2023-11-02,,テックリード,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
102,リアルタイム業務自動化基幹刷新推進プロジェクト,マルチベンダー体制を統括しリスクと課題の早期解消を図る。データ品質メトリクスを定め継続的な監査対応を可能にする。,2022-12-18,2024-03-10,サーバーサイドエンジニア,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1
103,スマート会員基盤基幹刷新推進プロジェクト,レガシー資産の段階移行方針と影響範囲を精査する。観測データを分析しリリース後の改善ポイントを定常化する。,2023-06-09,2024-10-02,プロジェクトSE,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1
104,モバイルファースト需要調整申請ワークフロー標準化対応,CI/CD基盤を整備して短いサイクルでのリリースを実現する。UXリサーチの知見を取り入れ利便性重視の改善策を提示する。,2020-07-11,2021-06-04,分析基盤エンジニア,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
105,スマート請求照会モバイル支援DX計画,利用部門と連携しアジャイルリリースの計画を整備する。スクラムイベントを通じてチーム間の可視化と合意形成を支援する。,2023-07-25,2024-05-27,バックエンドエンジニア,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1
106,データ駆動現場巡回業務自動化強化プロジェクト,スクラムイベントを通じてチーム間の可視化と合意形成を支援する。CI/CD基盤を整備して短いサイクルでのリリースを実現する。ゼロトラスト構成を想定したネットワーク設計を進める。,2020-05-03,2021-06-09,モバイルSWE,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1
107,リアルタイム調達管理SFA再構築共同開発,UXリサーチの知見を取り入れ利便性重視の改善策を提示する。現場ヒアリングから業務要件を整理し優先度を明確にする。API連携基盤を標準化し社内外システムの接続を安定させる。,2021-03-04,2022-07-20,アプリケーションエンジニア,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1
108,地方自治体向け原価管理SFA再構築刷新案件,クラウドネイティブ化の選定指針をまとめ関係者に共有する。利用部門と連携しアジャイルリリースの計画を整備する。,2021-08-03,2022-03-02,バックエンドエンジニア,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1
109,金融機関向け社内統制申請ワークフロー推進プロジェクト,ゼロトラスト構成を想定したネットワーク設計を進める。観測データを分析しリリース後の改善ポイントを定常化する。,2021-07-25,2022-10-05,バックエンドエンジニア,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1
110,社会インフラ向け施設予約分析可視化強化プロジェクト,クラウド運用ガイドラインに沿って権限設計を策定する。データ品質メトリクスを定め継続的な監査対応を可能にする。レガシー資産の段階移行方針と影響範囲を精査する。,2024-01-20,2024-11-16,.NETエンジニア,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1
111,クラウド型BI整備分析可視化伴走計画,UXリサーチの知見を取り入れ利便性重視の改善策を提示する。ゼロトラスト構成を想定したネットワーク設計を進める。観測データを分析しリリース後の改善ポイントを定常化する。,2022-05-22,2022-12-02,アナリティクスSWE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1
112,クラウド型顧客サポートSFA再構築DX計画,UI/UX観点で仮説検証を繰り返し顧客満足度を高める。観測データを分析しリリース後の改善ポイントを定常化する。,2022-06-27,,SWE（バックエンド）,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
113,地方自治体向け福祉窓口Webフロント刷新強化プロジェクト,UXリサーチの知見を取り入れ利便性重視の改善策を提示する。業務フローを再定義し現行資産との共存を段階的に図る。ゼロトラスト構成を想定したネットワーク設計を進める。,2023-12-19,,.NETエンジニア,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1
114,社会インフラ向け在庫最適化モバイル支援推進プロジェクト,クラウド運用ガイドラインに沿って権限設計を策定する。現場ヒアリングから業務要件を整理し優先度を明確にする。,2023-01-17,2023-08-04,アプリケーションエンジニア,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0
115,モバイルファースト契約審査Webフロント刷新刷新案件,観測データを分析しリリース後の改善ポイントを定常化する。テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。,2022-11-25,,PL,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1
